"id","ts","temperature","humidity","pm25","pm10","latitude","longitude","room_id"
"426","2025-03-31 13:18:19","32","47","13","15","13.864430","100.669500","2"
"427","2025-03-31 13:28:20","32","48","14","16","13.864430","100.669500","2"
"428","2025-03-31 13:38:20","33","48","17","18","13.864430","100.669500","2"
"429","2025-03-31 13:48:21","33","49","16","17","13.864430","100.669500","2"
"430","2025-03-31 13:58:21","33","50","13","17","13.864430","100.669500","2"
"431","2025-03-31 14:08:23","32","47","19","19","13.864430","100.669500","2"
"432","2025-03-31 14:18:24","30","41","18","19","13.864430","100.669500","2"
"433","2025-03-31 14:28:25","30","40","18","18","13.864430","100.669500","2"
"434","2025-03-31 14:38:45","29","36","19","20","13.864430","100.669500","2"
"435","2025-03-31 14:48:46","29","37","22","23","13.864430","100.669500","2"
"436","2025-03-31 14:58:46","28","36","19","20","13.864430","100.669500","2"
"437","2025-03-31 15:08:47","28","35","23","24","13.864430","100.669500","2"
"438","2025-03-31 15:18:47","27","35","24","25","13.864430","100.669500","2"
"439","2025-03-31 15:28:48","27","34","26","28","13.864430","100.669500","2"
"440","2025-03-31 15:38:49","27","33","25","26","13.864430","100.669500","2"
"441","2025-03-31 15:48:50","27","33","23","26","13.864430","100.669500","2"
"442","2025-03-31 15:58:50","28","33","25","28","13.864430","100.669500","2"
"443","2025-03-31 16:08:51","29","37","23","29","13.864430","100.669500","2"
"444","2025-03-31 16:18:51","30","39","22","23","13.864430","100.669500","2"
"445","2025-03-31 16:28:52","31","40","23","26","13.864430","100.669500","2"
"446","2025-03-31 16:38:52","32","41","23","25","13.864430","100.669500","2"
"447","2025-03-31 16:48:53","32","42","22","24","13.864430","100.669500","2"
"448","2025-03-31 16:58:53","33","43","21","23","13.864430","100.669500","2"
"449","2025-03-31 17:08:54","33","45","21","21","13.864430","100.669500","2"
"450","2025-03-31 17:18:54","33","45","21","22","13.864430","100.669500","2"
"451","2025-03-31 17:28:55","33","45","17","19","13.864430","100.669500","2"
"452","2025-03-31 17:38:56","34","45","16","18","13.864430","100.669500","2"
"453","2025-03-31 17:48:56","34","45","17","18","13.864430","100.669500","2"
"454","2025-03-31 17:58:57","34","46","18","20","13.864430","100.669500","2"
"455","2025-03-31 18:08:57","34","47","13","15","13.864430","100.669500","2"
"456","2025-03-31 18:18:58","34","48","16","19","13.864430","100.669500","2"
"457","2025-03-31 18:28:59","34","48","15","18","13.864430","100.669500","2"
"458","2025-03-31 18:38:59","34","48","14","18","13.864430","100.669500","2"
"459","2025-03-31 18:49:01","34","49","13","13","13.864430","100.669500","2"
"460","2025-03-31 18:59:01","34","50","10","11","13.864430","100.669500","2"
"461","2025-03-31 19:09:02","34","50","8","11","13.864430","100.669500","2"
"462","2025-03-31 19:19:02","34","50","7","7","13.864430","100.669500","2"
"463","2025-03-31 19:29:03","34","51","6","7","13.864430","100.669500","2"
"464","2025-03-31 19:39:03","33","48","8","10","13.864430","100.669500","2"
"465","2025-03-31 19:47:50","30","40","13","23","13.864430","100.669500","2"
"466","2025-03-31 19:57:51","30","40","12","21","13.864430","100.669500","2"
"467","2025-03-31 20:07:51","30","40","10","14","13.864430","100.669500","2"
"468","2025-03-31 20:17:52","31","43","12","15","13.864430","100.669500","2"
"469","2025-03-31 20:27:52","32","44","9","10","13.864430","100.669500","2"
"470","2025-03-31 20:37:53","32","45","8","8","13.864430","100.669500","2"
"471","2025-03-31 20:47:54","32","47","5","5","13.864430","100.669500","2"
"472","2025-03-31 20:57:54","32","48","6","6","13.864430","100.669500","2"
"473","2025-03-31 21:07:55","33","48","8","8","13.864430","100.669500","2"
"474","2025-03-31 21:17:55","32","47","6","6","13.864430","100.669500","2"
"475","2025-03-31 21:27:56","30","43","6","7","13.864430","100.669500","2"
"476","2025-03-31 21:37:56","30","41","6","7","13.864430","100.669500","2"
"477","2025-03-31 21:47:57","29","40","6","6","13.864430","100.669500","2"
"478","2025-03-31 21:57:58","29","38","7","9","13.864430","100.669500","2"
"479","2025-03-31 22:07:58","28","37","8","8","13.864430","100.669500","2"
"480","2025-03-31 22:17:59","28","36","7","7","13.864430","100.669500","2"
"481","2025-03-31 22:28:00","28","35","8","8","13.864430","100.669500","2"
"482","2025-03-31 22:38:00","28","37","7","7","13.864430","100.669500","2"
"483","2025-03-31 22:48:01","28","36","9","9","13.864430","100.669500","2"
"484","2025-03-31 22:58:01","28","38","9","9","13.864430","100.669500","2"
"485","2025-03-31 23:08:02","30","41","7","7","13.864430","100.669500","2"
"486","2025-04-01 20:05:28","34","50","43","50","13.864430","100.669500","2"
"487","2025-04-01 20:15:28","34","50","43","51","13.864430","100.669500","2"
"488","2025-04-01 20:25:29","34","52","36","42","13.864430","100.669500","2"
"489","2025-04-01 20:35:29","34","52","34","40","13.864430","100.669500","2"
"490","2025-04-01 20:45:30","35","52","32","35","13.864430","100.669500","2"
"491","2025-04-01 20:55:31","35","52","31","35","13.864430","100.669500","2"
"492","2025-04-01 21:05:31","35","52","29","33","13.864430","100.669500","2"
"493","2025-04-01 21:15:32","34","54","29","32","13.864430","100.669500","2"
"494","2025-04-01 21:25:33","34","54","28","32","13.864430","100.669500","2"
"495","2025-04-01 21:35:34","34","54","28","29","13.864430","100.669500","2"
"496","2025-04-01 21:45:35","35","53","26","28","13.864430","100.669500","2"
"497","2025-04-01 21:55:35","34","56","24","25","13.864430","100.669500","2"
"498","2025-04-01 22:05:36","34","56","25","26","13.864430","100.669500","2"
"499","2025-04-01 22:15:37","34","56","25","26","13.864430","100.669500","2"
"500","2025-04-01 22:25:37","34","56","20","24","13.864430","100.669500","2"
"501","2025-04-01 22:35:38","34","56","18","22","13.864430","100.669500","2"
"502","2025-04-01 22:45:38","34","57","22","23","13.864430","100.669500","2"
"503","2025-04-01 22:55:39","34","57","21","22","13.864430","100.669500","2"
"504","2025-04-01 23:05:40","34","57","20","22","13.864430","100.669500","2"
"505","2025-04-01 23:15:40","34","57","20","21","13.864430","100.669500","2"
"506","2025-04-01 23:25:41","34","57","18","19","13.864430","100.669500","2"
"507","2025-04-01 23:35:42","34","58","18","21","13.864430","100.669500","2"
"508","2025-04-01 23:45:42","34","55","19","20","13.864430","100.669500","2"
"509","2025-04-01 23:55:43","33","51","17","19","13.864430","100.669500","2"
"510","2025-04-02 00:05:43","32","47","19","20","13.864430","100.669500","2"
"511","2025-04-02 00:15:44","31","45","20","21","13.864430","100.669500","2"
"512","2025-04-02 00:25:45","30","44","20","22","13.864430","100.669500","2"
"513","2025-04-02 00:35:45","30","42","22","24","13.864430","100.669500","2"
"514","2025-04-02 00:45:46","29","41","22","25","13.864430","100.669500","2"
"515","2025-04-02 00:55:46","29","40","20","25","13.864430","100.669500","2"
"516","2025-04-02 01:05:47","29","40","26","28","13.864430","100.669500","2"
"517","2025-04-02 01:15:47","29","39","23","25","13.864430","100.669500","2"
"518","2025-04-02 01:25:48","29","39","26","27","13.864430","100.669500","2"
"519","2025-04-02 01:35:48","29","39","26","29","13.864430","100.669500","2"
"520","2025-04-02 01:45:49","29","39","26","28","13.864430","100.669500","2"
"521","2025-04-02 01:55:49","30","41","24","27","13.864430","100.669500","2"
"522","2025-04-02 02:05:50","31","42","22","23","13.864430","100.669500","2"
"523","2025-04-02 02:15:50","31","44","23","27","13.864430","100.669500","2"
"524","2025-04-02 02:25:51","32","44","20","21","13.864430","100.669500","2"
"525","2025-04-02 02:35:52","32","45","20","21","13.864430","100.669500","2"
"526","2025-04-02 02:45:52","32","46","18","20","13.864430","100.669500","2"
"527","2025-04-02 02:55:53","32","47","16","17","13.864430","100.669500","2"
"528","2025-04-02 03:05:53","32","48","15","18","13.864430","100.669500","2"
"529","2025-04-02 03:15:54","32","48","15","16","13.864430","100.669500","2"
"530","2025-04-02 03:25:55","32","49","11","13","13.864430","100.669500","2"
"531","2025-04-02 03:35:55","33","49","9","10","13.864430","100.669500","2"
"532","2025-04-02 03:45:56","33","49","7","9","13.864430","100.669500","2"
"533","2025-04-02 03:55:56","33","50","8","9","13.864430","100.669500","2"
"534","2025-04-02 04:05:57","33","51","7","7","13.864430","100.669500","2"
"535","2025-04-02 04:15:57","32","48","6","6","13.864430","100.669500","2"
"536","2025-04-02 04:25:58","30","46","10","10","13.864430","100.669500","2"
"537","2025-04-02 04:35:58","30","44","7","10","13.864430","100.669500","2"
"538","2025-04-02 04:45:59","29","43","9","9","13.864430","100.669500","2"
"539","2025-04-02 04:56:00","29","42","11","14","13.864430","100.669500","2"
"540","2025-04-02 05:06:00","29","41","13","15","13.864430","100.669500","2"
"541","2025-04-02 05:16:01","29","41","14","17","13.864430","100.669500","2"
"542","2025-04-02 05:26:01","29","41","14","16","13.864430","100.669500","2"
"543","2025-04-02 05:36:02","30","43","10","11","13.864430","100.669500","2"
"544","2025-04-02 05:46:02","30","44","9","9","13.864430","100.669500","2"
"545","2025-04-02 05:56:03","31","44","8","8","13.864430","100.669500","2"
"546","2025-04-02 06:06:03","31","45","7","7","13.864430","100.669500","2"
"547","2025-04-02 06:16:05","31","46","4","6","13.864430","100.669500","2"
"548","2025-04-02 06:26:06","31","47","5","6","13.864430","100.669500","2"
"549","2025-04-02 06:36:07","32","48","6","7","13.864430","100.669500","2"
"550","2025-04-02 06:46:07","32","49","5","5","13.864430","100.669500","2"
"551","2025-04-02 06:56:08","32","50","4","4","13.864430","100.669500","2"
"552","2025-04-02 07:06:08","32","50","5","5","13.864430","100.669500","2"
"553","2025-04-02 07:16:10","32","51","3","3","13.864430","100.669500","2"
"554","2025-04-02 07:26:11","32","52","6","7","13.864430","100.669500","2"
"555","2025-04-02 07:36:11","32","52","4","4","13.864430","100.669500","2"
"556","2025-04-02 07:46:12","32","52","5","5","13.864430","100.669500","2"
"557","2025-04-02 07:56:12","32","52","7","7","13.864430","100.669500","2"
"558","2025-04-02 08:06:13","32","53","6","6","13.864430","100.669500","2"
"559","2025-04-02 08:16:13","32","53","5","5","13.864430","100.669500","2"
"560","2025-04-02 08:26:14","32","53","7","8","13.864430","100.669500","2"
"561","2025-04-02 08:36:15","32","53","9","9","13.864430","100.669500","2"
"562","2025-04-02 08:46:15","33","53","5","5","13.864430","100.669500","2"
"563","2025-04-02 08:56:16","33","53","8","9","13.864430","100.669500","2"
"564","2025-04-02 09:06:16","33","53","8","8","13.864430","100.669500","2"
"565","2025-04-02 09:16:17","33","52","9","11","13.864430","100.669500","2"
"566","2025-04-02 09:26:17","33","52","12","14","13.864430","100.669500","2"
"567","2025-04-02 09:36:18","34","52","15","17","13.864430","100.669500","2"
"568","2025-04-02 09:46:18","34","52","11","16","13.864430","100.669500","2"
"569","2025-04-02 09:56:19","34","52","9","13","13.864430","100.669500","2"
"570","2025-04-02 10:06:20","34","51","13","16","13.864430","100.669500","2"
"571","2025-04-02 10:16:20","34","51","13","14","13.864430","100.669500","2"
"572","2025-04-02 10:26:21","34","51","13","15","13.864430","100.669500","2"
"573","2025-04-02 10:36:22","34","51","14","16","13.864430","100.669500","2"
"574","2025-04-02 10:46:22","35","50","16","20","13.864430","100.669500","2"
"575","2025-04-02 10:56:23","35","50","16","16","13.864430","100.669500","2"
"576","2025-04-02 11:06:23","35","50","16","19","13.864430","100.669500","2"
"577","2025-04-02 11:16:24","35","50","13","19","13.864430","100.669500","2"
"578","2025-04-02 11:26:24","35","50","13","17","13.864430","100.669500","2"
"579","2025-04-02 11:36:25","35","48","14","15","13.864430","100.669500","2"
"580","2025-04-02 11:46:25","33","41","14","18","13.864430","100.669500","2"
"581","2025-04-02 11:56:26","32","40","16","18","13.864430","100.669500","2"
"582","2025-04-02 12:06:26","33","40","9","13","13.864430","100.669500","2"
"583","2025-04-02 12:16:27","34","41","9","14","13.864430","100.669500","2"
"584","2025-04-02 12:26:27","34","41","12","17","13.864430","100.669500","2"
"585","2025-04-02 12:36:28","35","42","11","15","13.864430","100.669500","2"
"586","2025-04-02 12:46:29","35","43","9","16","13.864430","100.669500","2"
"587","2025-04-02 12:56:29","35","44","9","12","13.864430","100.669500","2"
"588","2025-04-02 13:06:30","35","44","9","10","13.864430","100.669500","2"
"589","2025-04-02 13:16:30","35","46","9","9","13.864430","100.669500","2"
"590","2025-04-02 13:26:31","35","47","12","16","13.864430","100.669500","2"
"591","2025-04-02 13:36:31","35","48","14","15","13.864430","100.669500","2"
"592","2025-04-02 13:46:32","35","45","13","15","13.864430","100.669500","2"
"593","2025-04-02 13:56:32","33","41","15","18","13.864430","100.669500","2"
"594","2025-04-02 14:06:33","33","40","16","18","13.864430","100.669500","2"
"595","2025-04-02 14:16:33","32","38","16","19","13.864430","100.669500","2"
"596","2025-04-02 14:26:34","32","36","18","20","13.864430","100.669500","2"
"597","2025-04-02 14:36:35","31","35","20","22","13.864430","100.669500","2"
"598","2025-04-02 14:46:35","33","36","21","22","13.864430","100.669500","2"
"599","2025-04-02 14:56:36","34","38","23","27","13.864430","100.669500","2"
"600","2025-04-02 15:06:36","34","40","29","32","13.864430","100.669500","2"
"601","2025-04-02 15:16:37","35","41","30","35","13.864430","100.669500","2"
"602","2025-04-02 15:26:37","35","41","34","37","13.864430","100.669500","2"
"603","2025-04-02 15:36:38","35","42","33","38","13.864430","100.669500","2"
"604","2025-04-02 15:46:39","35","42","33","37","13.864430","100.669500","2"
"605","2025-04-02 15:56:39","36","43","34","39","13.864430","100.669500","2"
"606","2025-04-02 16:06:40","36","43","34","40","13.864430","100.669500","2"
"607","2025-04-02 16:16:40","36","44","34","40","13.864430","100.669500","2"
"608","2025-04-02 16:26:41","36","44","35","40","13.864430","100.669500","2"
"609","2025-04-02 16:36:41","36","44","34","40","13.864430","100.669500","2"
"610","2025-04-02 16:46:42","36","44","35","42","13.864430","100.669500","2"
"611","2025-04-02 16:56:42","36","44","34","40","13.864430","100.669500","2"
"612","2025-04-02 17:06:43","36","44","34","37","13.864430","100.669500","2"
"613","2025-04-02 17:16:44","36","44","35","39","13.864430","100.669500","2"
"614","2025-04-02 17:26:44","36","44","32","37","13.864430","100.669500","2"
"615","2025-04-02 17:36:45","36","44","32","36","13.864430","100.669500","2"
"616","2025-04-02 17:46:45","36","44","32","38","13.864430","100.669500","2"
"617","2025-04-02 17:56:46","36","44","32","37","13.864430","100.669500","2"
"618","2025-04-02 18:06:46","36","45","32","37","13.864430","100.669500","2"
"619","2025-04-02 18:16:47","36","45","32","39","13.864430","100.669500","2"
"620","2025-04-02 18:26:48","36","45","32","37","13.864430","100.669500","2"
"621","2025-04-02 18:36:48","36","46","29","33","13.864430","100.669500","2"
"622","2025-04-02 18:46:49","36","46","30","31","13.864430","100.669500","2"
"623","2025-04-02 18:56:49","36","46","27","30","13.864430","100.669500","2"
"624","2025-04-02 19:06:50","34","42","25","27","13.864430","100.669500","2"
"625","2025-04-02 19:16:50","33","40","25","25","13.864430","100.669500","2"
"626","2025-04-02 19:26:51","32","38","25","25","13.864430","100.669500","2"
"627","2025-04-02 19:36:52","32","36","25","25","13.864430","100.669500","2"
"628","2025-04-02 19:46:52","31","35","26","28","13.864430","100.669500","2"
"629","2025-04-02 19:56:53","31","33","25","27","13.864430","100.669500","2"
"630","2025-04-02 20:06:53","30","33","25","27","13.864430","100.669500","2"
"631","2025-04-02 20:16:54","31","35","23","24","13.864430","100.669500","2"
"632","2025-04-02 20:26:55","32","37","20","20","13.864430","100.669500","2"
"633","2025-04-02 20:36:55","33","38","19","19","13.864430","100.669500","2"
"634","2025-04-02 20:46:56","34","40","18","19","13.864430","100.669500","2"
"635","2025-04-02 20:56:56","34","41","17","20","13.864430","100.669500","2"
"636","2025-04-02 21:06:57","34","43","19","19","13.864430","100.669500","2"
"637","2025-04-02 21:16:57","34","43","18","19","13.864430","100.669500","2"
"638","2025-04-02 21:26:58","34","44","18","21","13.864430","100.669500","2"
"639","2025-04-02 21:36:58","35","46","17","18","13.864430","100.669500","2"
"640","2025-04-02 21:46:59","34","46","18","18","13.864430","100.669500","2"
"641","2025-04-02 21:56:59","33","43","19","21","13.864430","100.669500","2"
"642","2025-04-02 22:07:00","32","40","20","22","13.864430","100.669500","2"
"643","2025-04-02 22:17:00","31","38","20","24","13.864430","100.669500","2"
"644","2025-04-02 22:27:01","31","36","23","23","13.864430","100.669500","2"
"645","2025-04-02 22:37:02","30","35","20","22","13.864430","100.669500","2"
"646","2025-04-02 22:47:02","30","34","23","25","13.864430","100.669500","2"
"647","2025-04-02 22:57:03","30","33","24","24","13.864430","100.669500","2"
"648","2025-04-02 23:07:03","29","33","23","25","13.864430","100.669500","2"
"649","2025-04-02 23:17:04","30","34","22","25","13.864430","100.669500","2"
"650","2025-04-02 23:27:04","31","36","25","26","13.864430","100.669500","2"
"651","2025-04-02 23:37:05","32","37","20","21","13.864430","100.669500","2"
"652","2025-04-02 23:47:05","33","40","18","21","13.864430","100.669500","2"
"653","2025-04-02 23:57:06","33","41","18","20","13.864430","100.669500","2"
"654","2025-04-03 00:07:07","33","41","19","19","13.864430","100.669500","2"
"655","2025-04-03 00:17:07","34","42","16","16","13.864430","100.669500","2"
"656","2025-04-03 00:27:07","33","43","14","16","13.864430","100.669500","2"
"657","2025-04-03 00:37:08","33","43","17","18","13.864430","100.669500","2"
"658","2025-04-03 00:47:09","34","44","14","15","13.864430","100.669500","2"
"659","2025-04-03 00:57:09","34","45","16","16","13.864430","100.669500","2"
"660","2025-04-03 01:07:10","34","45","15","17","13.864430","100.669500","2"
"661","2025-04-03 01:17:10","34","46","11","15","13.864430","100.669500","2"
"662","2025-04-03 01:27:11","34","47","13","16","13.864430","100.669500","2"
"663","2025-04-03 01:37:12","32","44","13","16","13.864430","100.669500","2"
"664","2025-04-03 01:47:12","31","41","17","18","13.864430","100.669500","2"
"665","2025-04-03 01:57:13","31","38","17","20","13.864430","100.669500","2"
"666","2025-04-03 02:07:13","31","38","19","20","13.864430","100.669500","2"
"667","2025-04-03 02:17:14","32","40","17","18","13.864430","100.669500","2"
"668","2025-04-03 02:27:14","32","41","17","18","13.864430","100.669500","2"
"669","2025-04-03 02:37:15","32","43","13","17","13.864430","100.669500","2"
"670","2025-04-03 02:47:15","33","43","11","14","13.864430","100.669500","2"
"671","2025-04-03 02:57:16","33","44","11","16","13.864430","100.669500","2"
"672","2025-04-03 03:07:16","33","46","14","18","13.864430","100.669500","2"
"673","2025-04-03 03:17:17","32","43","16","17","13.864430","100.669500","2"
"674","2025-04-03 03:27:18","31","40","18","19","13.864430","100.669500","2"
"675","2025-04-03 03:37:18","30","38","18","18","13.864430","100.669500","2"
"676","2025-04-03 03:47:19","30","37","19","21","13.864430","100.669500","2"
"677","2025-04-03 03:57:19","29","37","21","22","13.864430","100.669500","2"
"678","2025-04-03 04:06:13","29","35","18","20","13.864430","100.669500","2"
"679","2025-04-03 04:16:14","29","35","19","20","13.864430","100.669500","2"
"680","2025-04-03 04:26:15","29","35","19","20","13.864430","100.669500","2"
"681","2025-04-03 04:36:15","29","34","16","18","13.864430","100.669500","2"
"682","2025-04-03 04:46:16","30","36","16","17","13.864430","100.669500","2"
"683","2025-04-03 04:56:16","31","39","18","19","13.864430","100.669500","2"
"684","2025-04-03 05:06:17","31","41","17","18","13.864430","100.669500","2"
"685","2025-04-03 05:16:17","31","42","9","10","13.864430","100.669500","2"
"686","2025-04-03 05:26:18","31","43","8","9","13.864430","100.669500","2"
"687","2025-04-03 05:36:18","30","40","7","7","13.864430","100.669500","2"
"688","2025-04-03 05:46:19","29","39","6","7","13.864430","100.669500","2"
"689","2025-04-03 05:56:19","29","40","6","6","13.864430","100.669500","2"
"690","2025-04-03 06:06:20","30","41","6","7","13.864430","100.669500","2"
"691","2025-04-03 06:16:20","31","43","4","5","13.864430","100.669500","2"
"692","2025-04-03 06:26:21","31","44","4","6","13.864430","100.669500","2"
"693","2025-04-03 06:36:21","31","45","3","3","13.864430","100.669500","2"
"694","2025-04-03 06:46:22","31","46","2","3","13.864430","100.669500","2"
"695","2025-04-03 06:56:23","32","47","3","4","13.864430","100.669500","2"
"696","2025-04-03 07:06:23","32","48","3","3","13.864430","100.669500","2"
"697","2025-04-03 07:16:24","32","49","2","3","13.864430","100.669500","2"
"698","2025-04-03 07:26:24","32","49","2","2","13.864430","100.669500","2"
"699","2025-04-03 07:46:32","32","50","1","2","13.864430","100.669500","2"
"700","2025-04-03 07:56:33","32","51","2","3","13.864430","100.669500","2"
"701","2025-04-03 08:06:33","32","51","1","3","13.864430","100.669500","2"
"702","2025-04-03 08:16:34","32","52","2","2","13.864430","100.669500","2"
"703","2025-04-03 08:26:34","32","52","1","1","13.864430","100.669500","2"
"704","2025-04-03 08:36:35","33","52","1","1","13.864430","100.669500","2"
"705","2025-04-03 08:46:36","33","52","0","0","13.864430","100.669500","2"
"706","2025-04-03 08:56:36","33","52","1","1","13.864430","100.669500","2"
"707","2025-04-03 09:06:37","33","52","0","0","13.864430","100.669500","2"
"708","2025-04-03 09:16:37","33","53","0","2","13.864430","100.669500","2"
"709","2025-04-03 09:26:38","33","53","0","0","13.864430","100.669500","2"
"710","2025-04-03 09:36:38","34","53","1","1","13.864430","100.669500","2"
"711","2025-04-03 09:46:39","34","53","0","0","13.864430","100.669500","2"
"712","2025-04-03 09:56:39","34","53","1","1","13.864430","100.669500","2"
"713","2025-04-03 10:06:40","34","53","3","4","13.864430","100.669500","2"
"714","2025-04-03 10:16:40","34","53","4","6","13.864430","100.669500","2"
"715","2025-04-03 10:26:42","34","53","5","5","13.864430","100.669500","2"
"716","2025-04-03 10:36:42","34","53","6","6","13.864430","100.669500","2"
"717","2025-04-03 10:46:43","34","53","6","7","13.864430","100.669500","2"
"718","2025-04-03 10:56:43","34","53","6","7","13.864430","100.669500","2"
"719","2025-04-03 11:06:44","34","53","7","7","13.864430","100.669500","2"
"720","2025-04-03 11:16:50","34","53","7","8","13.864430","100.669500","2"
"721","2025-04-03 11:26:50","33","50","6","7","13.864430","100.669500","2"
"722","2025-04-03 11:36:51","32","45","6","6","13.864430","100.669500","2"
"723","2025-04-03 11:46:52","30","41","9","9","13.864430","100.669500","2"
"724","2025-04-03 11:56:57","30","37","13","17","13.864430","100.669500","2"
"725","2025-04-03 12:06:57","30","39","10","15","13.864430","100.669500","2"
"726","2025-04-03 12:16:58","30","37","13","16","13.864430","100.669500","2"
"727","2025-04-03 12:26:58","30","34","18","19","13.864430","100.669500","2"
"728","2025-04-03 12:36:59","29","35","16","19","13.864430","100.669500","2"
"729","2025-04-03 12:46:59","31","36","17","18","13.864430","100.669500","2"
"730","2025-04-03 12:57:00","32","36","14","18","13.864430","100.669500","2"
"731","2025-04-03 13:07:00","33","37","20","20","13.864430","100.669500","2"
"732","2025-04-03 13:17:01","33","38","17","18","13.864430","100.669500","2"
"733","2025-04-03 13:27:01","33","39","18","19","13.864430","100.669500","2"
"734","2025-04-03 13:37:03","34","40","19","21","13.864430","100.669500","2"
"735","2025-04-03 13:47:03","34","40","21","23","13.864430","100.669500","2"
"736","2025-04-03 13:57:04","34","41","19","21","13.864430","100.669500","2"
"737","2025-04-03 14:07:04","34","41","21","22","13.864430","100.669500","2"
"738","2025-04-03 14:17:05","35","41","21","22","13.864430","100.669500","2"
"739","2025-04-03 14:27:05","35","42","24","25","13.864430","100.669500","2"
"740","2025-04-03 14:37:06","35","42","20","21","13.864430","100.669500","2"
"741","2025-04-03 14:47:06","35","42","22","25","13.864430","100.669500","2"
"742","2025-04-03 14:57:07","35","42","24","24","13.864430","100.669500","2"
"743","2025-04-03 15:07:07","35","43","23","24","13.864430","100.669500","2"
"744","2025-04-03 15:17:08","36","42","25","28","13.864430","100.669500","2"
"745","2025-04-03 15:27:08","36","42","22","24","13.864430","100.669500","2"
"746","2025-04-03 15:37:09","36","43","22","24","13.864430","100.669500","2"
"747","2025-04-03 15:47:09","36","43","27","28","13.864430","100.669500","2"
"748","2025-04-03 15:57:10","36","43","25","26","13.864430","100.669500","2"
"749","2025-04-03 16:07:11","36","43","27","29","13.864430","100.669500","2"
"750","2025-04-03 16:17:11","36","43","26","32","13.864430","100.669500","2"
"751","2025-04-03 16:27:12","36","43","28","30","13.864430","100.669500","2"
"752","2025-04-03 16:37:12","36","43","28","30","13.864430","100.669500","2"
"753","2025-04-03 16:47:13","36","43","30","32","13.864430","100.669500","2"
"754","2025-04-03 16:57:13","36","43","27","31","13.864430","100.669500","2"
"755","2025-04-03 17:07:14","36","43","27","29","13.864430","100.669500","2"
"756","2025-04-03 17:17:14","36","43","29","32","13.864430","100.669500","2"
"757","2025-04-03 17:27:15","36","44","28","29","13.864430","100.669500","2"
"758","2025-04-03 17:37:15","36","44","29","32","13.864430","100.669500","2"
"759","2025-04-03 17:47:16","36","44","31","35","13.864430","100.669500","2"
"760","2025-04-03 17:57:17","36","44","30","34","13.864430","100.669500","2"
"761","2025-04-03 18:07:17","35","44","32","36","13.864430","100.669500","2"
"762","2025-04-03 18:17:18","35","44","32","37","13.864430","100.669500","2"
"763","2025-04-03 18:27:18","35","44","31","37","13.864430","100.669500","2"
"764","2025-04-03 18:37:19","35","44","32","38","13.864430","100.669500","2"
"765","2025-04-03 18:47:19","35","45","33","37","13.864430","100.669500","2"
"766","2025-04-03 18:57:20","35","45","33","37","13.864430","100.669500","2"
"767","2025-04-03 19:07:20","35","47","32","34","13.864430","100.669500","2"
"768","2025-04-03 19:17:21","35","48","29","31","13.864430","100.669500","2"
"769","2025-04-03 19:27:22","35","49","29","32","13.864430","100.669500","2"
"770","2025-04-03 19:37:22","35","49","28","29","13.864430","100.669500","2"
"771","2025-04-03 19:47:23","35","52","26","27","13.864430","100.669500","2"
"772","2025-04-03 19:57:24","34","53","23","27","13.864430","100.669500","2"
"773","2025-04-03 20:07:24","34","53","22","24","13.864430","100.669500","2"
"774","2025-04-03 20:17:25","34","55","21","22","13.864430","100.669500","2"
"775","2025-04-03 20:27:27","34","56","21","22","13.864430","100.669500","2"
"776","2025-04-03 20:37:27","34","56","19","20","13.864430","100.669500","2"
"777","2025-04-03 20:47:28","34","56","19","19","13.864430","100.669500","2"
"778","2025-04-03 20:57:29","34","56","14","17","13.864430","100.669500","2"
"779","2025-04-03 21:07:29","34","50","11","16","13.864430","100.669500","2"
"780","2025-04-03 21:17:30","33","46","10","12","13.864430","100.669500","2"
"781","2025-04-03 21:27:30","31","42","7","7","13.864430","100.669500","2"
"782","2025-04-03 21:37:31","31","41","8","10","13.864430","100.669500","2"
"783","2025-04-03 21:47:31","30","40","9","9","13.864430","100.669500","2"
"784","2025-04-03 21:57:32","30","37","6","8","13.864430","100.669500","2"
"785","2025-04-03 22:07:32","29","36","5","6","13.864430","100.669500","2"
"786","2025-04-03 22:17:33","29","35","5","5","13.864430","100.669500","2"
"787","2025-04-03 22:27:34","29","35","4","4","13.864430","100.669500","2"
"788","2025-04-03 22:37:34","30","38","5","5","13.864430","100.669500","2"
"789","2025-04-03 22:47:34","31","40","3","3","13.864430","100.669500","2"
"790","2025-04-03 22:57:35","32","41","4","5","13.864430","100.669500","2"
"791","2025-04-03 23:07:36","32","43","3","3","13.864430","100.669500","2"
"792","2025-04-03 23:17:36","33","43","2","2","13.864430","100.669500","2"
"793","2025-04-03 23:27:37","33","45","1","1","13.864430","100.669500","2"
"794","2025-04-03 23:37:37","33","45","2","2","13.864430","100.669500","2"
"795","2025-04-03 23:47:38","33","46","1","1","13.864430","100.669500","2"
"796","2025-04-03 23:57:38","34","46","1","1","13.864430","100.669500","2"
"797","2025-04-04 00:07:39","34","46","0","1","13.864430","100.669500","2"
"798","2025-04-04 00:17:39","34","47","0","0","13.864430","100.669500","2"
"799","2025-04-04 00:27:40","34","47","0","0","13.864430","100.669500","2"
"800","2025-04-04 00:37:40","34","47","0","0","13.864430","100.669500","2"
"801","2025-04-04 00:47:41","34","49","1","1","13.864430","100.669500","2"
"802","2025-04-04 00:57:42","34","49","0","0","13.864430","100.669500","2"
