"id","ts","temperature","humidity","pm25","pm10","latitude","longitude","room_id"
"79","2025-03-29 17:08:30","32","58","41","48","13.744800","100.512700","1"
"80","2025-03-29 17:18:35","32","68","44","54","13.744800","100.512700","1"
"81","2025-03-29 17:28:40","32","66","47","59","13.744800","100.512700","1"
"82","2025-03-29 17:38:44","32","65","45","56","13.744800","100.512700","1"
"83","2025-03-29 17:48:49","32","66","44","53","13.744800","100.512700","1"
"84","2025-03-29 17:58:54","32","60","45","53","13.744800","100.512700","1"
"85","2025-03-29 18:08:59","32","65","40","47","13.744800","100.512700","1"
"86","2025-03-29 18:19:04","32","67","44","55","13.744800","100.512700","1"
"87","2025-03-29 18:29:08","32","70","46","55","13.744800","100.512700","1"
"88","2025-03-29 18:39:14","32","64","43","52","13.744800","100.512700","1"
"89","2025-03-29 18:49:19","32","63","44","54","13.744800","100.512700","1"
"90","2025-03-29 18:59:23","32","64","46","57","13.744800","100.512700","1"
"91","2025-03-29 19:09:28","32","68","46","57","13.744800","100.512700","1"
"92","2025-03-29 19:19:33","32","67","46","54","13.744800","100.512700","1"
"93","2025-03-29 19:39:43","32","64","46","56","13.744800","100.512700","1"
"94","2025-03-29 19:49:48","32","67","44","54","13.744800","100.512700","1"
"95","2025-03-29 19:59:52","32","66","44","54","13.744800","100.512700","1"
"96","2025-03-29 20:09:57","32","68","44","53","13.744800","100.512700","1"
"97","2025-03-29 20:30:07","32","63","45","53","13.744800","100.512700","1"
"98","2025-03-29 20:40:12","32","65","45","57","13.744800","100.512700","1"
"99","2025-03-29 20:50:17","32","64","44","57","13.744800","100.512700","1"
"100","2025-03-29 21:10:27","32","61","42","52","13.744800","100.512700","1"
"101","2025-03-29 21:20:32","32","66","45","56","13.744800","100.512700","1"
"102","2025-03-29 21:30:36","32","66","42","50","13.744800","100.512700","1"
"103","2025-03-29 21:40:41","32","66","43","52","13.744800","100.512700","1"
"104","2025-03-29 21:50:46","32","65","43","52","13.744800","100.512700","1"
"105","2025-03-29 22:10:55","32","61","44","52","13.744800","100.512700","1"
"106","2025-03-29 22:21:00","32","64","44","55","13.744800","100.512700","1"
"107","2025-03-29 22:31:05","32","65","41","49","13.744800","100.512700","1"
"108","2025-03-29 22:41:10","32","63","43","53","13.744800","100.512700","1"
"109","2025-03-29 22:51:15","32","65","42","53","13.744800","100.512700","1"
"110","2025-03-29 23:11:25","33","67","46","57","13.744800","100.512700","1"
"111","2025-03-29 23:21:30","33","71","46","55","13.744800","100.512700","1"
"112","2025-03-29 23:31:35","32","66","43","53","13.744800","100.512700","1"
"113","2025-03-29 23:41:40","32","66","44","52","13.744800","100.512700","1"
"114","2025-03-29 23:51:45","32","65","43","50","13.744800","100.512700","1"
"115","2025-03-30 00:01:50","32","60","43","50","13.744800","100.512700","1"
"116","2025-03-30 00:11:54","32","65","44","53","13.744800","100.512700","1"
"117","2025-03-30 00:21:59","32","66","43","53","13.744800","100.512700","1"
"118","2025-03-30 00:32:04","32","73","41","48","13.744800","100.512700","1"
"119","2025-03-30 00:42:09","32","65","41","51","13.744800","100.512700","1"
"120","2025-03-30 00:52:14","32","66","45","56","13.744800","100.512700","1"
"121","2025-03-30 01:02:19","32","65","43","52","13.744800","100.512700","1"
"122","2025-03-30 01:12:24","32","62","45","55","13.744800","100.512700","1"
